transportador_codigo,tabela_nome,validade_inicio,validade_fim,tarifa_codigo,cidade_ibge,prazo_entrega_dias
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215801,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215702,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215603,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215405,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215306,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215231,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215207,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5215009,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5214861,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5214705,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5214507,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5214408,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5213905,7
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5213509,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5213103,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5213087,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5213053,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5212808,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5212709,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5211909,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5211305,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5210802,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5209937,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5209903,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5209408,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5209150,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5208509,17
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5208103,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5207907,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5207501,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5207253,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5208301,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5206909,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5206701,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5206404,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5205521,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5205471,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5205307,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204953,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204904,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204805,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204706,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204656,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204409,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204300,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5204003,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5203962,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5203807,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5203575,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5203401,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5203104,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5201702,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5201504,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5201454,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5201207,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5200829,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5200803,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5200605,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5200555,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0009,5200175,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5218607,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5210158,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5222302,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5222054,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5222005,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5221908,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,5221858,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3154606,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3153608,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3149309,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3144805,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3141108,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3137601,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3130101,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3129806,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0010,3117876,0
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0011,3118601,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0011,3106705,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0011,3106200,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0012,5208707,11
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5222203,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221700,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221601,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221577,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221452,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221304,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5212253,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5221080,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220702,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220686,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220504,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220405,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220207,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5220009,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5219803,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5219704,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5219605,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5218508,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5218300,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5218102,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5218003,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5216452,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5216304,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5215652,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5215504,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5215256,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214903,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214879,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214838,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214804,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214606,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214101,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214051,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5214002,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,5213707,21
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3112406,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111804,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111903,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111606,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111507,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111408,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111309,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111200,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111101,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3111002,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3110905,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3110707,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3110608,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3110509,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3110301,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109808,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109709,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109501,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109451,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109303,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3109105,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3108552,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3108404,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3108305,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3108206,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3108008,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3107901,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3107604,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3107109,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3105301,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3104908,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3104502,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3104304,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3104106,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3104007,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3103801,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3103751,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3103504,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3102803,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3102605,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3102001,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3101904,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3101607,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3101409,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3101201,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3100708,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0013,3100104,13
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3171204,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3170206,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165537,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162955,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162922,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3157807,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3156700,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3129905,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3129707,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3129509,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3129202,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3129103,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3128907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3128709,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3128600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3128303,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3128105,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3127909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3127404,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3127107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3127008,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3126307,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3126208,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3125200,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3125101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3124807,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3124500,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3124401,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3123601,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3123502,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3122801,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3122470,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3122405,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3121258,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3121100,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3120805,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3120706,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3120508,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3120201,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3119906,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3119302,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3119005,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3118700,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3118502,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3118205,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117900,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117801,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117702,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117207,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117306,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3117108,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3116902,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3116159,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3115805,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3115508,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3115102,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3115003,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114808,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114709,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114550,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114402,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114303,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3114105,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3113909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3113602,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3112604,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3149200,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3149101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3148103,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3148004,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3147907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3147600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3147303,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3147204,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3147006,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3146008,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3145505,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3145109,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3145000,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3144607,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3144508,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3144409,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3144375,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3144102,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3143807,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3143401,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3143203,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3143104,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3143005,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3142809,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3142601,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3141900,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3141207,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3139904,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3139003,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3138708,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3138625,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3138203,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3137809,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3137536,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3137502,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3137106,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3136900,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3136306,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3135902,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134905,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134806,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134509,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134400,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134301,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3134202,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3133758,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3133600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3133402,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3133105,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3133006,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3132909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3132404,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3131604,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3131505,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3131406,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3130705,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3130606,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3130507,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3130002,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3170107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169802,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169604,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169406,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169356,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169307,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169109,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3169059,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3168903,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3168101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3167806,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3167400,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3166907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3166808,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165800,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165578,8
